timestamp,price,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,wind_direction_10m,pressure_msl,price_clipped,hour,day_of_week,month,is_holiday,is_weekend,price_lag_1,price_lag_2,price_lag_24,price_lag_48,price_lag_168,rolling_mean_24h,rolling_std_24h,temp_diff_24h,wind_power_idx,hour_sin,hour_cos,day_sin,day_cos
2024-04-05 17:00:00+02:00,6.0,15.2,72.0,0.0,0.0,0.0,2.0,32.2,236.0,1006.8,6.0,17,4,4,0,0,-15.0,-10.07,56.75,70.31,52.52,47.02666666666667,33.46046904043343,2.6999999999999993,32418.960000000003,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2024-04-05 18:00:00+02:00,44.66,14.7,73.0,0.0,0.0,0.0,98.0,30.3,235.0,1007.5,44.66,18,4,4,0,0,6.0,-15.0,65.1,85.0,79.2,46.175000000000004,33.23985062489338,2.299999999999999,30527.25,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-04-05 19:00:00+02:00,58.4,13.9,73.0,0.0,0.0,0.0,100.0,32.4,238.0,1008.1,58.4,19,4,4,0,0,44.66,6.0,103.7,91.69,101.3,44.2875,31.045014757676547,1.8000000000000007,32662.44,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2024-04-05 20:00:00+02:00,64.89,13.4,73.0,0.0,0.0,0.0,100.0,29.9,234.0,1008.6,64.89,20,4,4,0,0,58.4,44.66,99.5,92.65,130.0,42.845416666666665,29.112502913796398,1.9000000000000004,30157.14,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-04-05 21:00:00+02:00,62.94,13.0,74.0,0.0,0.0,0.0,100.0,25.1,235.0,1009.5,62.94,21,4,4,0,0,64.89,58.4,75.7,70.71,111.6,42.31375,28.5983843892259,2.1999999999999993,25338.45,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2024-04-05 22:00:00+02:00,58.99,12.7,75.0,0.0,0.0,0.0,100.0,21.4,234.0,1009.7,58.99,22,4,4,0,0,62.94,64.89,67.0,65.49,80.8,41.98,28.343366373656306,2.0999999999999996,21607.579999999998,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-04-05 23:00:00+02:00,50.2,12.1,78.0,0.0,0.0,0.0,55.0,17.1,229.0,1010.1,50.2,23,4,4,0,0,58.99,62.94,57.85,55.33,70.83,41.66125,28.19978466037127,1.4000000000000004,17272.710000000003,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2024-04-06 00:00:00+02:00,42.31,11.9,80.0,0.0,0.0,0.0,99.0,13.6,217.0,1010.2,42.31,0,5,4,0,1,50.2,58.99,58.12,42.63,65.74,41.0025,27.98241392607938,0.7000000000000011,13738.720000000001,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2024-04-06 01:00:00+02:00,43.78,12.3,80.0,0.0,0.0,0.0,100.0,14.7,211.0,1010.7,43.78,1,5,4,0,1,42.31,50.2,54.46,40.28,81.81,40.5575,27.84367374092921,0.9000000000000004,14857.289999999999,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2024-04-06 02:00:00+02:00,44.0,12.9,80.0,0.0,0.0,0.0,100.0,12.9,203.0,1010.9,44.0,2,5,4,0,1,43.78,42.31,50.04,39.08,74.57,40.30583333333333,27.78146612662719,1.8000000000000007,13040.61,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2024-04-06 03:00:00+02:00,44.87,12.4,87.0,0.0,0.0,0.0,100.0,9.5,189.0,1010.6,44.87,3,5,4,0,1,44.0,43.78,47.98,39.67,64.98,40.17625,27.75135136740908,1.200000000000001,9600.7,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2024-04-06 04:00:00+02:00,48.09,12.8,89.0,0.0,0.0,0.0,100.0,12.0,189.0,1010.3,48.09,4,5,4,0,1,44.87,44.0,47.37,40.03,65.68,40.206250000000004,27.759853998566804,1.3000000000000007,12123.599999999999,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-04-06 05:00:00+02:00,48.25,12.4,92.0,0.0,0.0,0.0,89.0,10.9,174.0,1010.2,48.25,5,5,4,0,1,48.09,44.87,52.0,43.07,61.74,40.050000000000004,27.701076576159764,0.5,11011.18,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2024-04-06 06:00:00+02:00,50.01,12.4,93.0,0.0,0.0,0.0,89.0,13.2,163.0,1009.7,50.01,6,5,4,0,1,48.25,48.09,62.53,53.49,68.75,39.52833333333333,27.375299667475133,0.7000000000000011,13328.039999999999,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2024-04-06 07:00:00+02:00,51.19,12.2,94.0,0.0,0.0,0.0,100.0,16.1,156.0,1009.1,51.19,7,5,4,0,1,50.01,48.25,76.79,65.47,74.02,38.461666666666666,26.339437890847314,0.8999999999999986,16246.510000000002,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2024-04-06 08:00:00+02:00,48.0,13.0,89.0,0.0,0.0,0.0,99.0,17.4,158.0,1009.1,48.0,8,5,4,0,1,51.19,50.01,80.0,75.33,70.74,37.12833333333334,24.916816159699014,1.4000000000000004,17558.34,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
2024-04-06 09:00:00+02:00,27.16,14.6,81.0,0.0,0.0,0.0,100.0,19.7,159.0,1008.5,27.16,9,5,4,0,1,48.0,51.19,67.59,71.79,50.39,35.44375,24.121832580988187,2.0999999999999996,19867.45,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
2024-04-06 10:00:00+02:00,-14.86,16.4,78.0,0.0,0.0,0.0,99.0,19.8,151.0,1007.8,0.0,10,5,4,0,1,27.16,48.0,50.0,69.17,40.0,32.74125,25.981718708838777,2.799999999999999,19954.44,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2024-04-06 11:00:00+02:00,-22.1,18.0,72.0,0.0,0.0,0.0,100.0,22.1,161.0,1007.3,0.0,11,5,4,0,1,-14.86,27.16,23.7,63.06,27.84,30.832916666666666,28.25701920941865,4.4,22261.33,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
2024-04-06 12:00:00+02:00,-50.0,19.8,64.0,0.0,0.0,0.0,93.0,24.3,172.0,1007.0,0.0,12,5,4,0,1,-22.1,-14.86,8.48,51.77,18.68,28.39625,32.47498794222765,5.800000000000001,24470.100000000002,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2024-04-06 13:00:00+02:00,-120.92,20.7,60.0,0.0,0.0,0.0,15.0,25.8,172.0,1006.4,0.0,13,5,4,0,1,-50.0,-22.1,0.0,45.88,2.81,23.357916666666668,44.299441352760546,6.6,25965.12,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2024-04-06 14:00:00+02:00,-125.3,22.0,56.0,0.0,0.0,0.0,58.0,25.6,179.0,1006.3,0.0,14,5,4,0,1,-120.92,-50.0,-0.2,45.15,0.97,18.145416666666666,53.57978552784762,8.5,25761.28,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2024-04-06 15:00:00+02:00,-50.0,23.0,53.0,0.0,0.0,0.0,99.0,26.1,191.0,1006.1,0.0,15,5,4,0,1,-125.3,-120.92,-10.07,44.17,14.83,16.481666666666666,55.09261101459796,7.199999999999999,26259.210000000003,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
2024-04-06 16:00:00+02:00,-20.0,23.0,51.0,0.0,0.0,0.0,100.0,25.0,198.0,1006.0,0.0,16,5,4,0,1,-50.0,-125.3,-15.0,44.9,41.07,16.273333333333333,55.22612729706735,7.4,25150.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2024-04-06 17:00:00+02:00,0.0,22.8,51.0,0.0,0.0,0.0,71.0,22.6,202.0,1005.9,0.0,17,5,4,0,1,-20.0,-50.0,6.0,56.75,66.74,16.023333333333333,55.28820069627775,7.600000000000001,22733.34,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
2024-04-06 18:00:00+02:00,55.92,21.8,54.0,0.0,0.0,0.0,98.0,22.3,214.0,1006.9,55.92,18,5,4,0,1,0.0,-20.0,44.66,65.1,86.8,16.492499999999996,55.58873073548821,7.100000000000001,22453.87,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2024-04-06 19:00:00+02:00,69.2,20.2,58.0,0.0,0.0,0.0,100.0,17.7,207.0,1007.3,69.2,19,5,4,0,1,55.92,0.0,58.4,103.7,118.04,16.9425,55.98503008374885,6.299999999999999,17829.21,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
2024-04-06 20:00:00+02:00,65.0,19.2,61.0,0.0,0.0,0.0,98.0,16.2,197.0,1007.6,65.0,20,5,4,0,1,69.2,55.92,64.89,99.5,83.72,16.947083333333335,55.98913042641224,5.799999999999999,16323.119999999999,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2024-04-06 21:00:00+02:00,64.9,18.1,65.0,0.0,0.0,0.0,100.0,13.4,185.0,1007.6,64.9,21,5,4,0,1,65.0,69.2,62.94,75.7,65.2,17.02875,56.06051716962741,5.100000000000001,13501.84,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
2024-04-06 22:00:00+02:00,46.6,17.2,69.0,0.0,0.0,0.0,100.0,13.7,177.0,1007.4,46.6,22,5,4,0,1,64.9,65.0,58.99,67.0,60.55,16.5125,55.71327702582684,4.5,13801.38,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2024-04-06 23:00:00+02:00,30.0,17.0,68.0,0.0,0.0,0.0,98.0,14.8,193.0,1007.8,30.0,23,5,4,0,1,46.6,64.9,50.2,57.85,54.9,15.670833333333334,55.33351676458162,4.9,14915.44,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
2024-04-07 00:00:00+02:00,10.24,16.1,71.0,0.0,0.0,0.0,90.0,12.9,193.0,1007.7,10.24,0,6,4,0,1,30.0,46.6,42.31,58.12,51.03,14.334583333333335,55.048733743614534,4.200000000000001,12999.330000000002,0.0,1.0,-0.7818314824680299,0.6234898018587334
2024-04-07 01:00:00+02:00,0.09,16.5,69.0,0.0,0.0,0.0,100.0,15.2,216.0,1008.3,0.09,1,6,4,0,1,10.24,30.0,43.78,54.46,51.03,12.514166666666666,54.75427026560434,4.199999999999999,15326.159999999998,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
2024-04-07 02:00:00+02:00,0.0,15.9,66.0,0.0,0.0,0.0,100.0,20.0,240.0,1008.9,0.0,2,6,4,0,1,0.09,10.24,44.0,50.04,48.98,10.680833333333332,54.389606017635636,3.0,20178.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2024-04-07 03:00:00+02:00,0.0,15.1,69.0,1.0,1.0,0.0,100.0,29.3,233.0,1009.0,0.0,3,6,4,0,1,0.0,0.09,44.87,47.98,48.98,8.81125,53.932552669978485,2.6999999999999993,29563.7,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334
2024-04-07 04:00:00+02:00,0.0,14.4,72.0,0.6,0.6,0.0,100.0,28.8,217.0,1009.3,0.0,4,6,4,0,1,0.0,0.0,48.09,47.37,45.1,6.8075,53.29940983848168,1.5999999999999996,29067.84,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-04-07 05:00:00+02:00,0.0,14.0,73.0,0.4,0.4,0.0,100.0,27.4,213.0,1009.2,0.0,5,6,4,0,1,0.0,0.0,48.25,52.0,45.1,4.797083333333334,52.57329529409121,1.5999999999999996,27652.079999999998,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
2024-04-07 06:00:00+02:00,0.0,13.8,75.0,0.0,0.0,0.0,100.0,27.2,215.0,1009.7,0.0,6,6,4,0,1,0.0,0.0,50.01,62.53,43.54,2.7133333333333334,51.68696645624773,1.4000000000000004,27463.84,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2024-04-07 07:00:00+02:00,0.0,13.4,78.0,0.0,0.0,0.0,99.0,24.0,221.0,1010.4,0.0,7,6,4,0,1,0.0,0.0,51.19,76.79,43.54,0.580416666666667,50.64525751256967,1.200000000000001,24249.6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2024-04-07 08:00:00+02:00,0.0,13.1,80.0,0.0,0.0,0.0,8.0,24.0,223.0,1011.2,0.0,8,6,4,0,1,0.0,0.0,48.0,80.0,46.56,-1.419583333333333,49.62879094964123,0.09999999999999964,24268.800000000003,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
2024-04-07 09:00:00+02:00,-0.01,13.8,77.0,0.0,0.0,0.0,0.0,24.7,226.0,1011.8,0.0,9,6,4,0,1,0.0,0.0,27.16,67.59,46.56,-2.5516666666666663,49.257011918998984,-0.7999999999999989,24991.46,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
2024-04-07 10:00:00+02:00,-10.01,14.9,74.0,0.0,0.0,0.0,1.0,22.0,218.0,1012.3,0.0,10,6,4,0,1,-0.01,0.0,-14.86,50.0,52.35,-2.3495833333333334,49.2142501879077,-1.4999999999999982,22270.6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2024-04-07 11:00:00+02:00,-21.0,15.9,65.0,0.0,0.0,0.0,15.0,31.3,225.0,1012.7,0.0,11,6,4,0,1,-10.01,-0.01,-22.1,23.7,52.35,-2.3037499999999995,49.19556553120194,-2.0999999999999996,31697.510000000002,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
2024-04-07 12:00:00+02:00,-34.91,16.6,61.0,0.0,0.0,0.0,23.0,31.6,228.0,1013.0,0.0,12,6,4,0,1,-21.0,-10.01,-50.0,8.48,55.26,-1.6749999999999996,48.652910811530944,-3.1999999999999993,32010.800000000003,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2024-04-07 13:00:00+02:00,-50.0,17.0,57.0,0.0,0.0,0.0,28.0,31.3,227.0,1013.3,0.0,13,6,4,0,1,-34.91,-21.0,-120.92,0.0,55.26,1.2800000000000005,42.91032043692989,-3.6999999999999993,31716.29,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
2024-04-07 14:00:00+02:00,-49.0,17.4,53.0,0.0,0.0,0.0,53.0,28.5,226.0,1013.1,0.0,14,6,4,0,1,-50.0,-34.91,-125.3,-0.2,59.51,4.459166666666667,35.27088365859259,-4.600000000000001,28873.350000000002,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2024-04-07 15:00:00+02:00,-20.0,18.4,52.0,0.0,0.0,0.0,17.0,24.9,219.0,1012.6,0.0,15,6,4,0,1,-49.0,-50.0,-50.0,-10.07,59.51,5.709166666666667,33.75600454369009,-4.600000000000001,25213.739999999998,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
2024-04-07 16:00:00+02:00,-0.16,18.4,53.0,0.0,0.0,0.0,2.0,21.4,226.0,1012.0,0.0,16,6,4,0,1,-20.0,-49.0,-20.0,-15.0,58.71,6.535833333333334,33.3393912357592,-4.600000000000001,21656.8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2024-04-07 17:00:00+02:00,4.28,17.8,59.0,0.0,0.0,0.0,32.0,17.5,233.0,1012.0,4.28,17,6,4,0,1,-0.16,-20.0,0.0,6.0,58.71,6.714166666666667,33.31434837980502,-5.0,17710.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
2024-04-07 18:00:00+02:00,51.32,16.8,66.0,0.0,0.0,0.0,93.0,13.1,254.0,1011.4,51.32,18,6,4,0,1,4.28,-0.16,55.92,44.66,60.89,6.522500000000001,33.030972454718174,-5.0,13249.34,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2024-04-07 19:00:00+02:00,84.0,14.9,73.0,0.0,0.0,0.0,100.0,10.9,276.0,1011.6,84.0,19,6,4,0,1,51.32,4.28,69.2,58.4,60.89,7.139166666666667,34.36328018921247,-5.299999999999999,11026.44,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
2024-04-07 20:00:00+02:00,90.93,12.9,77.0,0.0,0.0,0.0,100.0,11.2,268.0,1011.9,90.93,20,6,4,0,1,84.0,51.32,65.0,64.89,52.96,8.219583333333334,36.59663687080585,-6.299999999999999,11333.279999999999,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2024-04-07 21:00:00+02:00,80.1,12.2,76.0,0.0,0.0,0.0,100.0,9.2,219.0,1012.2,80.1,21,6,4,0,1,90.93,84.0,64.9,62.94,52.96,8.852916666666667,37.73403267022986,-5.900000000000002,9312.24,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
2024-04-07 22:00:00+02:00,75.31,12.2,79.0,0.0,0.0,0.0,100.0,7.3,213.0,1011.8,75.31,22,6,4,0,1,80.1,90.93,46.6,58.99,48.23,10.049166666666666,39.40098949504199,-5.0,7386.139999999999,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2024-04-07 23:00:00+02:00,69.68,12.1,82.0,0.0,0.0,0.0,100.0,6.7,196.0,1011.7,69.68,23,6,4,0,1,75.31,80.1,30.0,50.2,48.23,11.7025,41.07166041360439,-4.9,6778.39,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
2024-04-08 00:00:00+02:00,70.1,11.4,90.0,0.0,0.0,0.0,100.0,5.8,210.0,1011.5,70.1,0,0,4,0,0,69.68,75.31,10.24,42.31,48.75,14.196666666666667,42.76177586773405,-4.700000000000001,5866.7,0.0,1.0,0.0,1.0
2024-04-08 01:00:00+02:00,64.53,11.1,93.0,0.0,0.0,0.0,100.0,6.2,249.0,1011.0,64.53,1,0,4,0,0,70.1,69.68,0.09,43.78,48.75,16.881666666666668,43.84682970708741,-5.4,6268.2,0.25881904510252074,0.9659258262890683,0.0,1.0
2024-04-08 02:00:00+02:00,63.91,9.9,94.0,0.0,0.0,0.0,100.0,7.7,208.0,1010.9,63.91,2,0,4,0,0,64.53,70.1,0.0,44.0,0.03,19.544583333333335,44.70920992360252,-6.0,7783.93,0.49999999999999994,0.8660254037844387,0.0,1.0
2024-04-08 03:00:00+02:00,66.06,12.6,81.0,0.0,0.0,0.0,15.0,7.1,165.0,1010.7,66.06,3,0,4,0,0,63.91,64.53,0.0,44.87,0.03,22.297083333333333,45.480465226404064,-2.5,7175.97,0.7071067811865475,0.7071067811865476,0.0,1.0
2024-04-08 04:00:00+02:00,66.49,10.6,92.0,0.0,0.0,0.0,50.0,7.2,162.0,1010.5,66.49,4,0,4,0,0,66.06,63.91,0.0,48.09,-0.01,25.0675,46.08429018845704,-3.8000000000000007,7275.6,0.8660254037844386,0.5000000000000001,0.0,1.0
2024-04-08 05:00:00+02:00,69.48,10.1,95.0,0.0,0.0,0.0,46.0,7.4,166.0,1010.2,69.48,5,0,4,0,0,66.49,66.06,0.0,48.25,-0.01,27.962500000000002,46.620329326611845,-3.9000000000000004,7475.4800000000005,0.9659258262890683,0.25881904510252074,0.0,1.0
2024-04-08 06:00:00+02:00,93.19,9.8,97.0,0.0,0.0,0.0,77.0,6.6,171.0,1009.9,93.19,6,0,4,0,0,69.48,66.49,0.0,50.01,-0.01,31.845416666666665,48.04904369307308,-4.0,6665.339999999999,1.0,6.123233995736766e-17,0.0,1.0
2024-04-08 07:00:00+02:00,149.78,9.9,98.0,0.0,0.0,0.0,100.0,7.1,195.0,1009.9,149.78,7,0,4,0,0,93.19,69.48,0.0,51.19,-0.01,38.08625,53.18549457466932,-3.5,7170.289999999999,0.9659258262890683,-0.25881904510252063,0.0,1.0
2024-04-08 08:00:00+02:00,128.52,11.1,95.0,0.0,0.0,0.0,100.0,8.5,192.0,1010.2,128.52,8,0,4,0,0,149.78,93.19,0.0,48.0,-0.01,43.441250000000004,55.599305306302924,-2.0,8586.7,0.8660254037844387,-0.49999999999999983,0.0,1.0
2024-04-08 09:00:00+02:00,85.51,12.3,91.0,0.0,0.0,0.0,100.0,8.4,190.0,1010.3,85.51,9,0,4,0,0,128.52,149.78,-0.01,27.16,-0.01,47.004583333333336,55.433679762331856,-1.5,8486.52,0.7071067811865476,-0.7071067811865475,0.0,1.0
2024-04-08 10:00:00+02:00,69.89,13.4,85.0,0.0,0.0,0.0,100.0,7.1,195.0,1009.8,69.89,10,0,4,0,0,85.51,128.52,-10.01,-14.86,5.79,50.33375,54.2472659148748,-1.5,7169.579999999999,0.49999999999999994,-0.8660254037844387,0.0,1.0
2024-04-08 11:00:00+02:00,67.1,14.9,77.0,0.0,0.0,0.0,100.0,8.0,185.0,1009.7,67.1,11,0,4,0,0,69.89,85.51,-21.0,-22.1,5.79,54.004583333333336,52.150625322789544,-1.0,8077.6,0.258819045102521,-0.9659258262890682,0.0,1.0
2024-04-08 12:00:00+02:00,64.7,15.9,72.0,0.0,0.0,0.0,100.0,12.1,170.0,1009.5,64.7,12,0,4,0,0,67.1,69.89,-34.91,-50.0,53.0,58.155,48.61024377638943,-0.7000000000000011,12214.949999999999,1.2246467991473532e-16,-1.0,0.0,1.0
2024-04-08 13:00:00+02:00,60.0,16.4,67.0,0.0,0.0,0.0,100.0,11.3,173.0,1008.8,60.0,13,0,4,0,0,64.7,67.1,-50.0,-120.92,53.0,62.73833333333334,42.80883529962188,-0.6000000000000014,11399.44,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2024-04-08 14:00:00+02:00,57.89,16.8,64.0,0.0,0.0,0.0,95.0,11.4,167.0,1008.2,57.89,14,0,4,0,0,60.0,64.7,-49.0,-125.3,90.0,67.19208333333334,35.638100395768134,-0.5999999999999979,11493.480000000001,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2024-04-08 15:00:00+02:00,63.4,16.5,68.0,0.0,0.0,0.0,100.0,14.6,171.0,1008.1,63.4,15,0,4,0,0,57.89,60.0,-20.0,-50.0,90.0,70.66708333333334,30.455821243974626,-1.8999999999999986,14718.26,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2024-04-08 16:00:00+02:00,70.0,16.9,68.0,0.0,0.0,0.0,99.0,14.8,162.0,1007.5,70.0,16,0,4,0,0,63.4,57.89,-0.16,-20.0,79.89,73.59041666666667,26.46792997591904,-1.5,14911.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2024-04-08 17:00:00+02:00,75.01,16.8,72.0,0.0,0.0,0.0,77.0,13.5,146.0,1006.6,75.01,17,0,4,0,0,70.0,63.4,4.28,0.0,79.89,76.53750000000001,21.970646870610167,-1.0,13589.1,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2024-04-08 18:00:00+02:00,104.9,17.2,73.0,0.0,0.0,0.0,5.0,11.7,124.0,1005.6,104.9,18,0,4,0,0,75.01,70.0,51.32,55.92,55.96,78.77,22.018970279600317,0.3999999999999986,11765.52,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-04-08 19:00:00+02:00,137.3,17.0,76.0,0.0,0.0,0.0,13.0,12.1,107.0,1005.0,137.3,19,0,4,0,0,104.9,75.01,84.0,69.2,55.96,80.99083333333334,25.048859891900616,2.0999999999999996,12160.5,-0.9659258262890684,0.2588190451025203,0.0,1.0
2024-04-08 20:00:00+02:00,124.8,15.6,83.0,0.0,0.0,0.0,42.0,8.8,99.0,1004.5,124.8,20,0,4,0,0,137.3,104.9,90.93,65.0,41.0,82.40208333333334,26.54274714316147,2.6999999999999993,8839.6,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-04-08 21:00:00+02:00,84.85,14.8,86.0,0.1,0.1,0.0,90.0,9.7,94.0,1004.1,84.85,21,0,4,0,0,124.8,137.3,80.1,64.9,41.0,82.60000000000001,26.542544519416875,2.6000000000000014,9739.769999999999,-0.7071067811865477,0.7071067811865474,0.0,1.0
2024-04-08 22:00:00+02:00,77.0,14.7,89.0,0.0,0.0,0.0,100.0,13.2,101.0,1003.6,77.0,22,0,4,0,0,84.85,124.8,75.31,46.6,29.63,82.67041666666667,26.524599161691683,2.5,13247.52,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-04-08 23:00:00+02:00,75.56,14.4,92.0,1.5,1.5,0.0,100.0,10.9,174.0,1003.9,75.56,23,0,4,0,0,77.0,84.85,69.68,30.0,29.63,82.91541666666667,26.426367593119487,2.3000000000000007,10942.51,-0.25881904510252157,0.9659258262890681,0.0,1.0
2024-04-09 00:00:00+02:00,83.31,14.4,92.0,0.5,0.5,0.0,100.0,13.9,143.0,1002.8,83.31,0,1,4,0,0,75.56,77.0,70.1,10.24,46.13,83.46583333333334,26.285031765770142,3.0,13938.92,0.0,1.0,0.7818314824680298,0.6234898018587336
2024-04-09 01:00:00+02:00,69.39,13.9,92.0,0.0,0.0,0.0,100.0,14.5,157.0,1002.6,69.39,1,1,4,0,0,83.31,75.56,64.53,0.09,36.33,83.66833333333334,26.151187298122025,2.8000000000000007,14537.7,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2024-04-09 02:00:00+02:00,64.73,13.8,93.0,0.0,0.0,0.0,100.0,13.0,175.0,1002.5,64.73,2,1,4,0,0,69.39,83.31,63.91,0.0,16.46,83.7025,26.12477289270974,3.9000000000000004,13032.5,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2024-04-09 03:00:00+02:00,59.02,14.0,92.0,0.2,0.2,0.0,100.0,11.2,186.0,1002.0,59.02,3,1,4,0,0,64.73,69.39,66.06,0.0,7.54,83.40916666666666,26.369852172949276,1.4000000000000004,11222.4,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2024-04-09 04:00:00+02:00,60.84,13.8,91.0,0.2,0.2,0.0,100.0,18.1,215.0,1002.9,60.84,4,1,4,0,0,59.02,64.73,66.49,0.0,1.94,83.17375,26.552055813717928,3.200000000000001,18152.49,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-04-09 05:00:00+02:00,65.48,12.6,89.0,0.2,0.2,0.0,100.0,22.6,233.0,1003.4,65.48,5,1,4,0,0,60.84,59.02,69.48,0.0,7.27,83.00708333333334,26.654106214234975,2.5,22676.84,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2024-04-09 06:00:00+02:00,77.2,11.2,87.0,0.1,0.1,0.0,40.0,21.0,235.0,1003.7,77.2,6,1,4,0,0,65.48,60.84,93.19,0.0,51.32,82.34083333333334,26.588268729986545,1.3999999999999986,21077.7,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2024-04-09 07:00:00+02:00,89.95,10.6,87.0,0.0,0.0,0.0,100.0,19.1,227.0,1004.5,89.95,7,1,4,0,0,77.2,65.48,149.78,0.0,70.98,79.84791666666668,22.4772694804576,0.6999999999999993,19185.95,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2024-04-09 08:00:00+02:00,79.78,11.1,82.0,0.0,0.0,0.0,100.0,21.3,210.0,1005.3,79.78,8,1,4,0,0,89.95,77.2,128.52,0.0,68.93,77.81708333333333,19.948069423678405,0.0,21412.89,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
