timestamp,price,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,wind_direction_10m,pressure_msl,hour,day_of_week,is_holiday,hour_sin,hour_cos,price_lag_1,price_lag_2,price_lag_24,price_lag_48,price_lag_168
2024-07-31 04:00:00+00:00,89.57,19.8,86.0,0.8,0.8,0.0,100.0,11.5,180.0,1015.5,4,2,0,0.8660254037844386,0.5000000000000001,78.36,66.58,72.39,59.79,86.1
2024-07-31 05:00:00+00:00,80.18,19.5,91.0,0.6,0.6,0.0,100.0,5.6,50.0,1015.1,5,2,0,0.9659258262890683,0.25881904510252074,89.57,78.36,79.18,53.56,99.45
2024-07-31 06:00:00+00:00,93.0,19.5,92.0,1.4,1.4,0.0,100.0,7.5,73.0,1014.8,6,2,0,1.0,6.123233995736766e-17,80.18,89.57,76.09,51.5,99.36
2024-07-31 07:00:00+00:00,74.62,19.8,92.0,1.0,1.0,0.0,100.0,5.5,148.0,1014.5,7,2,0,0.9659258262890683,-0.25881904510252063,93.0,80.18,57.98,39.23,73.82
2024-07-31 08:00:00+00:00,55.89,20.8,91.0,0.0,0.0,0.0,100.0,4.3,66.0,1014.6,8,2,0,0.8660254037844387,-0.49999999999999983,74.62,93.0,37.52,12.95,55.58
2024-07-31 09:00:00+00:00,33.46,21.0,90.0,0.0,0.0,0.0,100.0,7.6,65.0,1014.8,9,2,0,0.7071067811865476,-0.7071067811865475,55.89,74.62,7.84,0.12,21.47
2024-07-31 10:00:00+00:00,24.0,22.5,85.0,0.0,0.0,0.0,100.0,4.2,70.0,1015.0,10,2,0,0.49999999999999994,-0.8660254037844387,33.46,55.89,1.05,0.0,2.17
2024-07-31 11:00:00+00:00,13.51,24.2,77.0,0.0,0.0,0.0,100.0,7.6,65.0,1014.6,11,2,0,0.258819045102521,-0.9659258262890682,24.0,33.46,0.0,0.0,0.0
2024-07-31 12:00:00+00:00,19.55,25.5,71.0,0.0,0.0,0.0,100.0,8.1,69.0,1014.5,12,2,0,1.2246467991473532e-16,-1.0,13.51,24.0,0.17,0.0,0.0
2024-07-31 13:00:00+00:00,31.74,25.5,63.0,0.0,0.0,0.0,100.0,13.1,69.0,1014.2,13,2,0,-0.2588190451025208,-0.9659258262890683,19.55,13.51,13.27,0.15,0.0
2024-07-31 14:00:00+00:00,43.0,24.9,67.0,0.0,0.0,0.0,100.0,13.2,79.0,1014.0,14,2,0,-0.4999999999999998,-0.8660254037844388,31.74,19.55,40.99,14.0,6.25
2024-07-31 15:00:00+00:00,75.96,24.2,70.0,0.0,0.0,0.0,99.0,15.1,102.0,1014.1,15,2,0,-0.7071067811865471,-0.7071067811865479,43.0,31.74,71.64,61.25,42.0
2024-07-31 16:00:00+00:00,95.38,24.5,70.0,0.0,0.0,0.0,89.0,8.0,98.0,1013.2,16,2,0,-0.8660254037844384,-0.5000000000000004,75.96,43.0,90.81,80.32,71.11
2024-07-31 17:00:00+00:00,113.67,24.7,70.0,0.0,0.0,0.0,11.0,10.1,96.0,1013.2,17,2,0,-0.9659258262890683,-0.25881904510252063,95.38,75.96,120.67,110.78,98.16
2024-07-31 18:00:00+00:00,125.72,24.3,72.0,0.0,0.0,0.0,24.0,8.8,102.0,1013.1,18,2,0,-1.0,-1.8369701987210297e-16,113.67,95.38,143.6,120.2,108.19
2024-07-31 19:00:00+00:00,108.18,22.9,81.0,0.0,0.0,0.0,95.0,5.0,90.0,1013.3,19,2,0,-0.9659258262890684,0.2588190451025203,125.72,113.67,123.39,100.54,115.46
2024-07-31 20:00:00+00:00,104.18,21.8,86.0,0.0,0.0,0.0,34.0,7.3,79.0,1013.3,20,2,0,-0.8660254037844386,0.5000000000000001,108.18,125.72,109.05,96.85,102.68
2024-07-31 21:00:00+00:00,96.61,21.2,88.0,0.0,0.0,0.0,3.0,7.8,77.0,1013.3,21,2,0,-0.7071067811865477,0.7071067811865474,104.18,108.18,99.04,90.2,81.96
2024-07-31 22:00:00+00:00,96.75,20.7,91.0,0.0,0.0,0.0,2.0,8.4,80.0,1013.2,22,2,0,-0.5000000000000004,0.8660254037844384,96.61,104.18,95.79,65.14,89.4
2024-07-31 23:00:00+00:00,87.5,20.1,93.0,0.0,0.0,0.0,6.0,8.0,85.0,1012.9,23,2,0,-0.25881904510252157,0.9659258262890681,96.75,96.61,75.85,60.81,84.52
2024-08-01 00:00:00+00:00,86.85,19.8,94.0,0.0,0.0,0.0,92.0,6.8,90.0,1012.5,0,3,0,0.0,1.0,87.5,96.75,70.81,55.99,83.13
2024-08-01 01:00:00+00:00,78.04,20.2,92.0,0.0,0.0,0.0,100.0,11.5,94.0,1012.0,1,3,0,0.25881904510252074,0.9659258262890683,86.85,87.5,67.96,56.17,79.92
2024-08-01 02:00:00+00:00,80.5,19.6,95.0,0.0,0.0,0.0,100.0,8.3,92.0,1011.3,2,3,0,0.49999999999999994,0.8660254037844387,78.04,86.85,66.58,56.04,76.4
2024-08-01 03:00:00+00:00,88.39,19.4,96.0,0.0,0.0,0.0,100.0,5.2,65.0,1011.8,3,3,0,0.7071067811865475,0.7071067811865476,80.5,78.04,78.36,70.48,80.0
2024-08-01 04:00:00+00:00,97.25,19.1,98.0,0.0,0.0,0.0,100.0,4.1,308.0,1011.6,4,3,0,0.8660254037844386,0.5000000000000001,88.39,80.5,89.57,72.39,70.0
2024-08-01 05:00:00+00:00,86.76,19.2,96.0,0.0,0.0,0.0,100.0,9.0,2.0,1011.7,5,3,0,0.9659258262890683,0.25881904510252074,97.25,88.39,80.18,79.18,86.8
2024-08-01 06:00:00+00:00,105.95,19.8,91.0,0.1,0.1,0.0,100.0,10.2,58.0,1011.4,6,3,0,1.0,6.123233995736766e-17,86.76,97.25,93.0,76.09,90.98
2024-08-01 07:00:00+00:00,90.1,20.5,89.0,0.8,0.8,0.0,100.0,5.4,4.0,1011.4,7,3,0,0.9659258262890683,-0.25881904510252063,105.95,86.76,74.62,57.98,71.98
2024-08-01 08:00:00+00:00,76.95,20.8,89.0,0.1,0.1,0.0,100.0,6.4,47.0,1011.3,8,3,0,0.8660254037844387,-0.49999999999999983,90.1,105.95,55.89,37.52,55.08
2024-08-01 09:00:00+00:00,67.64,21.0,88.0,2.3,2.3,0.0,100.0,3.3,6.0,1011.7,9,3,0,0.7071067811865476,-0.7071067811865475,76.95,90.1,33.46,7.84,36.95
2024-08-01 10:00:00+00:00,64.03,21.2,89.0,0.2,0.2,0.0,100.0,2.7,293.0,1011.6,10,3,0,0.49999999999999994,-0.8660254037844387,67.64,76.95,24.0,1.05,24.31
2024-08-01 11:00:00+00:00,60.11,21.0,90.0,0.3,0.3,0.0,100.0,8.8,305.0,1012.0,11,3,0,0.258819045102521,-0.9659258262890682,64.03,67.64,13.51,0.0,17.36
2024-08-01 12:00:00+00:00,60.75,21.6,85.0,0.7,0.7,0.0,99.0,4.4,325.0,1011.6,12,3,0,1.2246467991473532e-16,-1.0,60.11,64.03,19.55,0.17,13.27
2024-08-01 13:00:00+00:00,67.02,21.9,82.0,0.2,0.2,0.0,100.0,7.4,346.0,1012.0,13,3,0,-0.2588190451025208,-0.9659258262890683,60.75,60.11,31.74,13.27,26.2
2024-08-01 14:00:00+00:00,58.27,22.5,79.0,0.1,0.1,0.0,93.0,7.2,323.0,1012.0,14,3,0,-0.4999999999999998,-0.8660254037844388,67.02,60.75,43.0,40.99,51.58
2024-08-01 15:00:00+00:00,78.08,23.6,72.0,0.0,0.0,0.0,93.0,10.2,350.0,1011.4,15,3,0,-0.7071067811865471,-0.7071067811865479,58.27,67.02,75.96,71.64,80.0
2024-08-01 16:00:00+00:00,98.23,23.8,73.0,0.1,0.1,0.0,67.0,9.4,360.0,1011.8,16,3,0,-0.8660254037844384,-0.5000000000000004,78.08,58.27,95.38,90.81,97.0
2024-08-01 17:00:00+00:00,111.09,23.6,73.0,0.2,0.2,0.0,91.0,8.9,21.0,1012.0,17,3,0,-0.9659258262890683,-0.25881904510252063,98.23,78.08,113.67,120.67,99.2
2024-08-01 18:00:00+00:00,117.18,22.8,77.0,0.0,0.0,0.0,96.0,8.7,30.0,1011.9,18,3,0,-1.0,-1.8369701987210297e-16,111.09,98.23,125.72,143.6,106.44
2024-08-01 19:00:00+00:00,111.61,21.6,84.0,0.0,0.0,0.0,97.0,6.3,31.0,1012.3,19,3,0,-0.9659258262890684,0.2588190451025203,117.18,111.09,108.18,123.39,99.5
2024-08-01 20:00:00+00:00,110.87,20.2,90.0,0.0,0.0,0.0,97.0,5.6,40.0,1012.6,20,3,0,-0.8660254037844386,0.5000000000000001,111.61,117.18,104.18,109.05,100.0
2024-08-01 21:00:00+00:00,97.77,18.9,95.0,0.0,0.0,0.0,37.0,7.3,57.0,1012.8,21,3,0,-0.7071067811865477,0.7071067811865474,110.87,111.61,96.61,99.04,84.86
2024-08-01 22:00:00+00:00,93.93,18.7,95.0,0.0,0.0,0.0,19.0,5.4,94.0,1012.9,22,3,0,-0.5000000000000004,0.8660254037844384,97.77,110.87,96.75,95.79,66.3
2024-08-01 23:00:00+00:00,83.41,17.9,97.0,0.0,0.0,0.0,0.0,5.4,110.0,1012.8,23,3,0,-0.25881904510252157,0.9659258262890681,93.93,97.77,87.5,75.85,71.65
2024-08-02 00:00:00+00:00,84.63,17.0,99.0,0.0,0.0,0.0,6.0,5.7,108.0,1012.6,0,4,0,0.0,1.0,83.41,93.93,86.85,70.81,59.95
2024-08-02 01:00:00+00:00,74.78,17.9,98.0,0.0,0.0,0.0,34.0,3.9,68.0,1013.1,1,4,0,0.25881904510252074,0.9659258262890683,84.63,83.41,78.04,67.96,62.24
2024-08-02 02:00:00+00:00,71.7,16.3,100.0,0.0,0.0,0.0,100.0,4.7,113.0,1013.0,2,4,0,0.49999999999999994,0.8660254037844387,74.78,84.63,80.5,66.58,61.17
2024-08-02 03:00:00+00:00,74.0,16.5,99.0,0.0,0.0,0.0,100.0,4.4,81.0,1012.6,3,4,0,0.7071067811865475,0.7071067811865476,71.7,74.78,88.39,78.36,63.74
2024-08-02 04:00:00+00:00,89.27,16.5,100.0,0.0,0.0,0.0,100.0,5.9,137.0,1012.6,4,4,0,0.8660254037844386,0.5000000000000001,74.0,71.7,97.25,89.57,69.46
2024-08-02 05:00:00+00:00,111.5,16.8,99.0,0.0,0.0,0.0,100.0,5.4,138.0,1012.8,5,4,0,0.9659258262890683,0.25881904510252074,89.27,74.0,86.76,80.18,76.57
2024-08-02 06:00:00+00:00,110.77,17.5,98.0,0.0,0.0,0.0,100.0,5.9,128.0,1012.6,6,4,0,1.0,6.123233995736766e-17,111.5,89.27,105.95,93.0,86.61
2024-08-02 07:00:00+00:00,104.42,18.6,95.0,0.0,0.0,0.0,100.0,5.6,117.0,1012.6,7,4,0,0.9659258262890683,-0.25881904510252063,110.77,111.5,90.1,74.62,88.67
2024-08-02 08:00:00+00:00,72.23,21.0,83.0,0.0,0.0,0.0,46.0,6.1,118.0,1012.5,8,4,0,0.8660254037844387,-0.49999999999999983,104.42,110.77,76.95,55.89,80.61
2024-08-02 09:00:00+00:00,66.97,22.5,76.0,0.0,0.0,0.0,100.0,4.3,132.0,1012.4,9,4,0,0.7071067811865476,-0.7071067811865475,72.23,104.42,67.64,33.46,68.89
2024-08-02 10:00:00+00:00,67.76,23.5,71.0,0.0,0.0,0.0,44.0,3.1,135.0,1012.5,10,4,0,0.49999999999999994,-0.8660254037844387,66.97,72.23,64.03,24.0,66.21
2024-08-02 11:00:00+00:00,55.86,24.5,64.0,0.0,0.0,0.0,56.0,2.3,141.0,1012.3,11,4,0,0.258819045102521,-0.9659258262890682,67.76,66.97,60.11,13.51,51.41
2024-08-02 12:00:00+00:00,51.69,25.2,64.0,0.0,0.0,0.0,14.0,0.5,135.0,1011.9,12,4,0,1.2246467991473532e-16,-1.0,55.86,67.76,60.75,19.55,47.54
2024-08-02 13:00:00+00:00,50.21,25.0,66.0,0.0,0.0,0.0,20.0,1.5,76.0,1012.2,13,4,0,-0.2588190451025208,-0.9659258262890683,51.69,55.86,67.02,31.74,53.08
2024-08-02 14:00:00+00:00,55.74,24.7,67.0,0.0,0.0,0.0,100.0,5.5,191.0,1012.1,14,4,0,-0.4999999999999998,-0.8660254037844388,50.21,51.69,58.27,43.0,62.28
2024-08-02 15:00:00+00:00,65.8,22.8,72.0,0.5,0.5,0.0,55.0,0.7,360.0,1012.0,15,4,0,-0.7071067811865471,-0.7071067811865479,55.74,50.21,78.08,75.96,78.79
2024-08-02 16:00:00+00:00,80.0,22.8,73.0,0.0,0.0,0.0,27.0,2.3,219.0,1011.6,16,4,0,-0.8660254037844384,-0.5000000000000004,65.8,55.74,98.23,95.38,83.24
2024-08-02 17:00:00+00:00,104.27,23.1,73.0,0.0,0.0,0.0,18.0,5.5,32.0,1011.4,17,4,0,-0.9659258262890683,-0.25881904510252063,80.0,65.8,111.09,113.67,92.9
2024-08-02 18:00:00+00:00,117.59,22.3,76.0,0.0,0.0,0.0,23.0,6.7,54.0,1011.4,18,4,0,-1.0,-1.8369701987210297e-16,104.27,80.0,117.18,125.72,97.72
2024-08-02 19:00:00+00:00,112.77,20.9,88.0,0.0,0.0,0.0,30.0,4.2,70.0,1011.5,19,4,0,-0.9659258262890684,0.2588190451025203,117.59,104.27,111.61,108.18,92.93
2024-08-02 20:00:00+00:00,107.9,19.4,92.0,0.0,0.0,0.0,13.0,5.4,98.0,1011.9,20,4,0,-0.8660254037844386,0.5000000000000001,112.77,117.59,110.87,104.18,90.61
2024-08-02 21:00:00+00:00,98.94,18.8,94.0,0.0,0.0,0.0,32.0,5.4,172.0,1012.0,21,4,0,-0.7071067811865477,0.7071067811865474,107.9,112.77,97.77,96.61,93.65
2024-08-02 22:00:00+00:00,78.01,19.0,94.0,0.0,0.0,0.0,97.0,5.4,222.0,1012.3,22,4,0,-0.5000000000000004,0.8660254037844384,98.94,107.9,93.93,96.75,86.64
2024-08-02 23:00:00+00:00,66.44,19.2,94.0,0.0,0.0,0.0,92.0,11.5,266.0,1012.5,23,4,0,-0.25881904510252157,0.9659258262890681,78.01,98.94,83.41,87.5,72.99
2024-08-03 00:00:00+00:00,62.84,18.5,89.0,0.0,0.0,0.0,91.0,11.3,261.0,1012.3,0,5,0,0.0,1.0,66.44,78.01,84.63,86.85,64.66
2024-08-03 01:00:00+00:00,54.98,17.8,91.0,0.2,0.2,0.0,100.0,12.9,247.0,1012.7,1,5,0,0.25881904510252074,0.9659258262890683,62.84,66.44,74.78,78.04,62.88
2024-08-03 02:00:00+00:00,52.12,16.5,90.0,0.0,0.0,0.0,21.0,12.9,240.0,1012.5,2,5,0,0.49999999999999994,0.8660254037844387,54.98,62.84,71.7,80.5,60.64
2024-08-03 03:00:00+00:00,58.82,15.6,93.0,0.0,0.0,0.0,5.0,13.6,238.0,1012.3,3,5,0,0.7071067811865475,0.7071067811865476,52.12,54.98,74.0,88.39,62.45
2024-08-03 04:00:00+00:00,60.38,15.2,95.0,0.0,0.0,0.0,2.0,14.1,238.0,1012.2,4,5,0,0.8660254037844386,0.5000000000000001,58.82,52.12,89.27,97.25,57.4
2024-08-03 05:00:00+00:00,57.69,15.4,97.0,0.0,0.0,0.0,24.0,14.3,236.0,1012.4,5,5,0,0.9659258262890683,0.25881904510252074,60.38,58.82,111.5,86.76,50.14
2024-08-03 06:00:00+00:00,53.4,16.5,94.0,0.0,0.0,0.0,100.0,16.9,243.0,1012.5,6,5,0,1.0,6.123233995736766e-17,57.69,60.38,110.77,105.95,60.18
2024-08-03 07:00:00+00:00,41.69,17.8,89.0,0.0,0.0,0.0,100.0,17.5,251.0,1012.7,7,5,0,0.9659258262890683,-0.25881904510252063,53.4,57.69,104.42,90.1,51.37
2024-08-03 08:00:00+00:00,32.44,19.1,83.0,0.1,0.1,0.0,100.0,16.5,259.0,1013.2,8,5,0,0.8660254037844387,-0.49999999999999983,41.69,53.4,72.23,76.95,53.64
2024-08-03 09:00:00+00:00,20.36,20.5,77.0,0.1,0.1,0.0,100.0,14.3,260.0,1013.1,9,5,0,0.7071067811865476,-0.7071067811865475,32.44,41.69,66.97,67.64,39.9
2024-08-03 10:00:00+00:00,14.66,21.3,73.0,0.1,0.1,0.0,97.0,14.6,254.0,1013.1,10,5,0,0.49999999999999994,-0.8660254037844387,20.36,32.44,67.76,64.03,28.0
2024-08-03 11:00:00+00:00,6.41,22.6,68.0,0.1,0.1,0.0,100.0,15.4,249.0,1012.8,11,5,0,0.258819045102521,-0.9659258262890682,14.66,20.36,55.86,60.11,17.8
2024-08-03 12:00:00+00:00,4.12,23.1,65.0,0.0,0.0,0.0,100.0,16.4,244.0,1012.5,12,5,0,1.2246467991473532e-16,-1.0,6.41,14.66,51.69,60.75,17.92
2024-08-03 13:00:00+00:00,11.92,21.8,71.0,0.0,0.0,0.0,75.0,19.0,233.0,1013.4,13,5,0,-0.2588190451025208,-0.9659258262890683,4.12,6.41,50.21,67.02,30.29
2024-08-03 14:00:00+00:00,26.79,21.5,73.0,0.3,0.3,0.0,100.0,20.3,240.0,1013.2,14,5,0,-0.4999999999999998,-0.8660254037844388,11.92,4.12,55.74,58.27,52.43
2024-08-03 15:00:00+00:00,40.58,22.2,69.0,0.0,0.0,0.0,100.0,19.5,240.0,1012.9,15,5,0,-0.7071067811865471,-0.7071067811865479,26.79,11.92,65.8,78.08,76.73
2024-08-03 16:00:00+00:00,63.32,22.2,66.0,0.0,0.0,0.0,100.0,20.0,247.0,1012.8,16,5,0,-0.8660254037844384,-0.5000000000000004,40.58,26.79,80.0,98.23,74.62
2024-08-03 17:00:00+00:00,74.76,21.5,69.0,0.0,0.0,0.0,85.0,20.3,245.0,1012.7,17,5,0,-0.9659258262890683,-0.25881904510252063,63.32,40.58,104.27,111.09,80.01
2024-08-03 18:00:00+00:00,80.66,20.9,74.0,0.0,0.0,0.0,96.0,15.1,245.0,1012.5,18,5,0,-1.0,-1.8369701987210297e-16,74.76,63.32,117.59,117.18,79.69
2024-08-03 19:00:00+00:00,85.03,20.3,76.0,0.0,0.0,0.0,100.0,14.2,246.0,1012.4,19,5,0,-0.9659258262890684,0.2588190451025203,80.66,74.76,112.77,111.61,80.36
2024-08-03 20:00:00+00:00,85.18,19.6,79.0,0.1,0.1,0.0,100.0,14.8,252.0,1013.1,20,5,0,-0.8660254037844386,0.5000000000000001,85.03,80.66,107.9,110.87,79.32
2024-08-03 21:00:00+00:00,74.76,18.6,88.0,1.1,1.1,0.0,100.0,13.0,236.0,1013.0,21,5,0,-0.7071067811865477,0.7071067811865474,85.18,85.03,98.94,97.77,73.02
2024-08-03 22:00:00+00:00,70.56,18.2,92.0,1.3,1.3,0.0,100.0,14.8,231.0,1013.0,22,5,0,-0.5000000000000004,0.8660254037844384,74.76,85.18,78.01,93.93,60.82
2024-08-03 23:00:00+00:00,64.64,17.9,94.0,2.3,2.3,0.0,100.0,14.0,228.0,1012.9,23,5,0,-0.25881904510252157,0.9659258262890681,70.56,74.76,66.44,83.41,61.17
2024-08-04 00:00:00+00:00,60.78,18.1,93.0,0.5,0.5,0.0,100.0,14.5,235.0,1012.7,0,6,0,0.0,1.0,64.64,70.56,62.84,84.63,57.54
2024-08-04 01:00:00+00:00,47.1,18.0,94.0,0.2,0.2,0.0,100.0,7.0,258.0,1013.2,1,6,0,0.25881904510252074,0.9659258262890683,60.78,64.64,54.98,74.78,46.84
2024-08-04 02:00:00+00:00,43.79,17.7,95.0,0.1,0.1,0.0,100.0,10.5,278.0,1013.3,2,6,0,0.49999999999999994,0.8660254037844387,47.1,60.78,52.12,71.7,39.81
2024-08-04 03:00:00+00:00,44.26,17.5,93.0,0.1,0.1,0.0,100.0,11.0,289.0,1013.5,3,6,0,0.7071067811865475,0.7071067811865476,43.79,47.1,58.82,74.0,48.7
2024-08-04 04:00:00+00:00,43.16,16.7,96.0,0.1,0.1,0.0,100.0,10.1,305.0,1013.7,4,6,0,0.8660254037844386,0.5000000000000001,44.26,43.79,60.38,89.27,40.35
2024-08-04 05:00:00+00:00,43.41,16.8,94.0,0.0,0.0,0.0,100.0,7.4,309.0,1013.8,5,6,0,0.9659258262890683,0.25881904510252074,43.16,44.26,57.69,111.5,34.35
2024-08-04 06:00:00+00:00,51.62,17.4,91.0,0.0,0.0,0.0,100.0,5.4,307.0,1014.2,6,6,0,1.0,6.123233995736766e-17,43.41,43.16,53.4,110.77,25.49
2024-08-04 07:00:00+00:00,26.09,17.9,88.0,0.0,0.0,0.0,100.0,5.8,330.0,1014.7,7,6,0,0.9659258262890683,-0.25881904510252063,51.62,43.41,41.69,104.42,4.82
2024-08-04 08:00:00+00:00,8.05,19.0,76.0,0.0,0.0,0.0,100.0,6.3,13.0,1015.0,8,6,0,0.8660254037844387,-0.49999999999999983,26.09,51.62,32.44,72.23,0.0
2024-08-04 09:00:00+00:00,2.05,19.6,69.0,0.0,0.0,0.0,100.0,4.3,24.0,1015.5,9,6,0,0.7071067811865476,-0.7071067811865475,8.05,26.09,20.36,66.97,0.0
2024-08-04 10:00:00+00:00,0.06,20.4,64.0,0.0,0.0,0.0,100.0,4.0,10.0,1015.7,10,6,0,0.49999999999999994,-0.8660254037844387,2.05,8.05,14.66,67.76,0.0
2024-08-04 11:00:00+00:00,0.0,20.4,63.0,0.0,0.0,0.0,100.0,5.0,360.0,1015.8,11,6,0,0.258819045102521,-0.9659258262890682,0.06,2.05,6.41,55.86,0.0
2024-08-04 12:00:00+00:00,0.0,20.0,63.0,0.0,0.0,0.0,100.0,7.3,11.0,1015.8,12,6,0,1.2246467991473532e-16,-1.0,0.0,0.06,4.12,51.69,0.0
2024-08-04 13:00:00+00:00,0.0,19.9,63.0,0.0,0.0,0.0,100.0,4.3,336.0,1016.5,13,6,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,11.92,50.21,0.0
2024-08-04 14:00:00+00:00,1.06,19.9,63.0,0.0,0.0,0.0,100.0,2.5,315.0,1016.4,14,6,0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,26.79,55.74,0.0
2024-08-04 15:00:00+00:00,22.81,20.6,61.0,0.0,0.0,0.0,100.0,4.0,275.0,1016.3,15,6,0,-0.7071067811865471,-0.7071067811865479,1.06,0.0,40.58,65.8,0.0
2024-08-04 16:00:00+00:00,61.79,20.5,62.0,0.0,0.0,0.0,100.0,1.8,270.0,1015.9,16,6,0,-0.8660254037844384,-0.5000000000000004,22.81,1.06,63.32,80.0,40.33
2024-08-04 17:00:00+00:00,83.72,20.6,62.0,0.0,0.0,0.0,100.0,2.6,254.0,1015.7,17,6,0,-0.9659258262890683,-0.25881904510252063,61.79,22.81,74.76,104.27,64.15
2024-08-04 18:00:00+00:00,99.9,20.2,66.0,0.0,0.0,0.0,99.0,3.6,217.0,1015.4,18,6,0,-1.0,-1.8369701987210297e-16,83.72,61.79,80.66,117.59,71.54
2024-08-04 19:00:00+00:00,101.38,19.0,81.0,0.0,0.0,0.0,100.0,4.7,184.0,1015.5,19,6,0,-0.9659258262890684,0.2588190451025203,99.9,83.72,85.03,112.77,71.12
2024-08-04 20:00:00+00:00,102.36,18.5,78.0,0.0,0.0,0.0,73.0,4.7,176.0,1015.7,20,6,0,-0.8660254037844386,0.5000000000000001,101.38,99.9,85.18,107.9,71.89
2024-08-04 21:00:00+00:00,87.63,17.0,86.0,0.0,0.0,0.0,99.0,4.7,180.0,1016.0,21,6,0,-0.7071067811865477,0.7071067811865474,102.36,101.38,74.76,98.94,61.74
2024-08-04 22:00:00+00:00,59.7,17.5,83.0,0.0,0.0,0.0,100.0,7.2,186.0,1016.1,22,6,0,-0.5000000000000004,0.8660254037844384,87.63,102.36,70.56,78.01,41.5
2024-08-04 23:00:00+00:00,50.42,17.5,83.0,0.0,0.0,0.0,99.0,7.8,202.0,1016.0,23,6,0,-0.25881904510252157,0.9659258262890681,59.7,87.63,64.64,66.44,38.74
2024-08-05 00:00:00+00:00,51.06,16.5,87.0,0.0,0.0,0.0,100.0,8.6,213.0,1015.8,0,0,0,0.0,1.0,50.42,59.7,60.78,62.84,35.92
2024-08-05 01:00:00+00:00,46.45,16.9,84.0,0.0,0.0,0.0,96.0,10.6,235.0,1015.6,1,0,0,0.25881904510252074,0.9659258262890683,51.06,50.42,47.1,54.98,34.41
2024-08-05 02:00:00+00:00,48.45,15.9,84.0,0.0,0.0,0.0,30.0,9.7,239.0,1015.5,2,0,0,0.49999999999999994,0.8660254037844387,46.45,51.06,43.79,52.12,35.56
2024-08-05 03:00:00+00:00,54.7,14.6,87.0,0.0,0.0,0.0,17.0,9.8,234.0,1015.2,3,0,0,0.7071067811865475,0.7071067811865476,48.45,46.45,44.26,58.82,44.17
2024-08-05 04:00:00+00:00,69.99,13.5,91.0,0.0,0.0,0.0,11.0,9.4,230.0,1015.2,4,0,0,0.8660254037844386,0.5000000000000001,54.7,48.45,43.16,60.38,59.79
2024-08-05 05:00:00+00:00,80.11,13.4,91.0,0.0,0.0,0.0,5.0,10.2,225.0,1015.5,5,0,0,0.9659258262890683,0.25881904510252074,69.99,54.7,43.41,57.69,53.56
2024-08-05 06:00:00+00:00,78.56,14.6,87.0,0.0,0.0,0.0,3.0,9.8,216.0,1015.7,6,0,0,1.0,6.123233995736766e-17,80.11,69.99,51.62,53.4,51.5
2024-08-05 07:00:00+00:00,70.12,16.3,80.0,0.0,0.0,0.0,9.0,10.2,228.0,1015.6,7,0,0,0.9659258262890683,-0.25881904510252063,78.56,80.11,26.09,41.69,39.23
2024-08-05 08:00:00+00:00,45.78,17.8,74.0,0.0,0.0,0.0,0.0,11.5,238.0,1015.6,8,0,0,0.8660254037844387,-0.49999999999999983,70.12,78.56,8.05,32.44,12.95
2024-08-05 09:00:00+00:00,27.18,19.0,69.0,0.0,0.0,0.0,1.0,11.0,238.0,1015.4,9,0,0,0.7071067811865476,-0.7071067811865475,45.78,70.12,2.05,20.36,0.12
2024-08-05 10:00:00+00:00,30.4,20.2,66.0,0.0,0.0,0.0,0.0,11.1,234.0,1015.4,10,0,0,0.49999999999999994,-0.8660254037844387,27.18,45.78,0.06,14.66,0.0
2024-08-05 11:00:00+00:00,8.26,21.7,60.0,0.0,0.0,0.0,66.0,13.7,247.0,1015.1,11,0,0,0.258819045102521,-0.9659258262890682,30.4,27.18,0.0,6.41,0.0
2024-08-05 12:00:00+00:00,3.31,22.5,60.0,0.0,0.0,0.0,16.0,10.5,248.0,1014.8,12,0,0,1.2246467991473532e-16,-1.0,8.26,30.4,0.0,4.12,0.0
2024-08-05 13:00:00+00:00,9.97,22.5,62.0,0.0,0.0,0.0,17.0,8.4,220.0,1014.8,13,0,0,-0.2588190451025208,-0.9659258262890683,3.31,8.26,0.0,11.92,0.15
2024-08-05 14:00:00+00:00,27.18,23.0,60.0,0.0,0.0,0.0,27.0,9.7,225.0,1014.7,14,0,0,-0.4999999999999998,-0.8660254037844388,9.97,3.31,1.06,26.79,14.0
2024-08-05 15:00:00+00:00,60.36,23.3,60.0,0.0,0.0,0.0,8.0,7.9,223.0,1014.3,15,0,0,-0.7071067811865471,-0.7071067811865479,27.18,9.97,22.81,40.58,61.25
2024-08-05 16:00:00+00:00,94.75,23.4,60.0,0.0,0.0,0.0,5.0,6.4,218.0,1013.9,16,0,0,-0.8660254037844384,-0.5000000000000004,60.36,27.18,61.79,63.32,80.32
2024-08-05 17:00:00+00:00,127.87,23.2,60.0,0.0,0.0,0.0,1.0,5.1,219.0,1013.5,17,0,0,-0.9659258262890683,-0.25881904510252063,94.75,60.36,83.72,74.76,110.78
2024-08-05 18:00:00+00:00,171.21409999999986,22.8,67.0,0.0,0.0,0.0,0.0,2.6,196.0,1013.3,18,0,0,-1.0,-1.8369701987210297e-16,127.87,94.75,99.9,80.66,120.2
